Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
2669,"[-7.4585, 16.651, 4.3885, 18.7899, 74.927, 12.9176]","[0.0, 0.0, 0.0]","[0.5857, -2.7594, -20.7334]","[8.8122, 16.6853, 55.4382]","[-0.0532, -14.3478, -9.4424]","[1.8103, -8.4593, -24.1179]","[0.0, 0.0, 0.0]","[-10.5591, 22.3166, -21.5031]","[-7.6792, -15.8781, 51.3987]","[-0.9618, 11.1626, -18.0407]","[-1.5226, 7.7916, -22.0827]","[-6.1998, -1.4424, 16.8252]","[-0.0193, -2.617, 5.8695]","[3.9686, -1.2307, -2.8429]","[-13.7906, -12.3345, 0.1691]","[14.9704, -17.029, 3.1159]","[5.9028, -8.4396, 3.385]","[-0.0, 0.0, 0.0]","[-89.9955, -23.488, 65.0359]","[143.3634, -45.946, -104.0217]","[-0.0, 0.0, -3.9578]","[16.2374, 13.4682, 3.8804]","[-7.125, 0.0, -0.0]","[-10.1909, 43.7487, 0.3182]","[-0.0, 0.0, 0.0]","[77.5587, 21.4916, 37.3739]","[-147.6636, 42.8138, -107.0311]","[0.0, 0.0, 9.5034]","[-31.34, 4.7493, -2.8864]","[7.125, -0.0, -0.0]","[-3.4901, -24.4246, -1.7377]"
2670,"[-7.5713, 16.6755, 4.3608, 18.1709, 74.5017, 12.9976]","[0.0, 0.0, 0.0]","[0.4623, -2.6496, -21.6264]","[9.2165, 16.945, 56.8359]","[0.0213, -13.8151, -9.9525]","[1.7866, -8.4066, -23.956]","[0.0, 0.0, 0.0]","[-10.467, 22.3078, -22.8015]","[-8.1125, -16.2014, 52.9668]","[-1.0248, 10.3732, -18.4113]","[-1.5351, 7.8219, -22.1744]","[-6.4382, -1.54, 17.1414]","[-0.0187, -2.7916, 5.9779]","[4.1453, -1.317, -2.8598]","[-14.103, -12.1112, -0.1249]","[15.1045, -16.7013, 3.1152]","[6.0018, -8.2689, 3.4245]","[0.0, 0.0, 0.0]","[-89.8859, -23.4193, 64.4246]","[143.2806, -46.0016, -103.9621]","[-0.0, 0.0, -4.0348]","[16.1518, 13.7588, 3.9403]","[-7.125, 0.0, -0.0]","[-10.3379, 44.0347, 0.2491]","[0.0, 0.0, 0.0]","[77.5562, 21.9794, 38.0232]","[-147.4614, 42.9724, -106.8935]","[0.0, 0.0, 9.5576]","[-31.4072, 4.8005, -2.9251]","[7.125, -0.0, -0.0]","[-3.5365, -24.3609, -1.7661]"
2671,"[-7.6785, 16.6842, 4.3282, 17.4499, 74.297, 12.8815]","[0.0, 0.0, 0.0]","[0.4098, -2.6612, -22.454]","[9.7027, 17.2393, 58.4902]","[0.0894, -13.1731, -10.3362]","[1.7466, -8.3171, -23.6815]","[0.0, 0.0, 0.0]","[-10.2157, 21.9981, -24.0094]","[-8.6747, -16.5938, 54.9582]","[-1.0675, 9.5024, -18.6347]","[-1.463, 7.6443, -21.6387]","[-6.4092, -1.5947, 17.3912]","[-0.0781, -2.8632, 6.1049]","[4.086, -1.3505, -2.852]","[-14.1919, -12.0063, -0.0706]","[15.3091, -16.5529, 2.8466]","[6.1018, -8.2006, 3.3404]","[-0.0, 0.0, 0.0]","[-89.8778, -23.4623, 64.3395]","[143.1072, -46.1174, -103.8372]","[-0.0, 0.0, -4.0765]","[16.3265, 13.867, 4.0158]","[-7.125, 0.0, -0.0]","[-10.207, 44.1643, 0.2128]","[-0.0, 0.0, 0.0]","[77.6504, 22.2661, 38.2539]","[-147.3248, 43.0789, -106.8003]","[0.0, 0.0, 9.7349]","[-31.3154, 4.9475, -3.0034]","[7.125, -0.0, -0.0]","[-3.4578, -24.195, -1.7399]"
2672,"[-7.7787, 16.6801, 4.297, 16.8187, 74.1421, 12.7294]","[0.0, 0.0, 0.0]","[0.3276, -2.8223, -22.9981]","[10.2284, 17.5363, 60.2492]","[0.1162, -12.7081, -10.3682]","[1.6962, -8.2024, -23.3305]","[0.0, 0.0, 0.0]","[-9.849, 21.651, -25.0355]","[-9.3407, -17.022, 57.2609]","[-1.0863, 8.7509, -18.7077]","[-1.4284, 7.5573, -21.3773]","[-6.4019, -1.6014, 17.6286]","[-0.147, -2.874, 6.2386]","[4.0173, -1.3541, -2.8362]","[-14.1032, -11.9467, 0.0553]","[15.4594, -16.4683, 2.5494]","[6.1589, -8.1661, 3.2258]","[-0.0, -0.0, 0.0]","[-89.8611, -23.5149, 64.4616]","[142.8682, -46.2758, -103.6648]","[-0.0, 0.0, -3.9721]","[16.5981, 13.6954, 4.0368]","[-7.125, 0.0, -0.0]","[-9.9211, 44.0201, 0.2424]","[-0.0, -0.0, 0.0]","[77.7128, 22.3855, 38.3485]","[-147.2723, 43.1197, -106.7644]","[0.0, 0.0, 10.0037]","[-31.5064, 4.8645, -2.9755]","[7.125, -0.0, -0.0]","[-3.6056, -24.2804, -1.8075]"
2673,"[-7.8726, 16.666, 4.2775, 16.5239, 73.8021, 12.4894]","[0.0, 0.0, 0.0]","[0.0637, -2.804, -22.8806]","[10.7342, 17.8026, 61.9154]","[0.1009, -12.5345, -10.079]","[1.6397, -8.0715, -22.9314]","[0.0, 0.0, 0.0]","[-9.3956, 21.6272, -25.5036]","[-10.0839, -17.4567, 59.7683]","[-1.0615, 8.7061, -18.4952]","[-1.4677, 7.6561, -21.6743]","[-6.8485, -1.5679, 18.1895]","[-0.1209, -2.9173, 6.4477]","[4.3237, -1.3756, -2.87]","[-14.3612, -11.8177, -0.0033]","[15.6525, -16.2808, 2.3738]","[6.2741, -8.0745, 3.1945]","[-0.0, 0.0, 0.0]","[-89.9291, -23.4649, 64.2023]","[142.7193, -46.3737, -103.5571]","[-0.0, 0.0, -3.8063]","[16.5026, 13.4504, 3.9421]","[-7.125, 0.0, -0.0]","[-9.9487, 43.7598, 0.3077]","[-0.0, 0.0, 0.0]","[77.5534, 22.6085, 38.7159]","[-147.2507, 43.1364, -106.7497]","[0.0, 0.0, 10.0684]","[-31.6462, 4.8106, -2.9587]","[7.125, -0.0, -0.0]","[-3.7134, -24.335, -1.857]"
2674,"[-7.961, 16.6375, 4.2629, 15.9557, 73.5221, 11.8672]","[0.0, 0.0, 0.0]","[-0.1433, -2.5778, -22.6255]","[11.1682, 18.0164, 63.3267]","[0.0649, -12.3679, -9.5262]","[1.619, -8.0229, -22.7836]","[0.0, 0.0, 0.0]","[-8.7714, 21.5989, -25.7436]","[-10.872, -17.8719, 62.3651]","[-0.9916, 9.3098, -17.9712]","[-1.4863, 7.7023, -21.8135]","[-7.0292, -1.4276, 18.7187]","[-0.2366, -2.7803, 6.6731]","[4.2926, -1.3032, -2.9145]","[-14.2094, -11.8331, 0.161]","[15.8831, -16.3031, 2.0379]","[6.3386, -8.0935, 3.0805]","[-0.0, -0.0, 0.0]","[-89.8218, -23.4265, 64.4494]","[142.5899, -46.4584, -103.4634]","[-0.0, 0.0, -3.839]","[16.4444, 13.2735, 3.8769]","[-7.125, 0.0, -0.0]","[-9.9593, 43.5731, 0.3544]","[-0.0, -0.0, 0.0]","[77.5634, 22.4231, 38.7446]","[-147.3698, 43.0439, -106.831]","[0.0, 0.0, 10.2]","[-31.7238, 5.0006, -3.0844]","[7.125, -0.0, -0.0]","[-3.7569, -24.1081, -1.8986]"
2675,"[-8.0323, 16.5943, 4.2412, 15.3955, 73.4686, 11.8916]","[0.0, 0.0, 0.0]","[-0.2711, -2.6116, -22.9327]","[11.5102, 18.1758, 64.4276]","[-0.0074, -12.1403, -8.4152]","[1.5119, -7.7652, -22.0033]","[0.0, 0.0, 0.0]","[-8.355, 21.2023, -26.6048]","[-11.6668, -18.2462, 64.9287]","[-0.8765, 10.0993, -17.102]","[-1.4474, 7.6052, -21.5211]","[-6.758, -1.352, 18.361]","[-0.4981, -2.6165, 6.7248]","[3.8132, -1.2248, -2.7229]","[-13.5805, -11.9945, 0.5252]","[16.0492, -16.535, 1.6731]","[6.3081, -8.2229, 2.9113]","[-0.0, 0.0, 0.0]","[-89.5851, -23.274, 65.242]","[142.4717, -46.5354, -103.3776]","[-0.0, 0.0, -3.8256]","[16.435, 13.0815, 3.8197]","[-7.125, 0.0, -0.0]","[-9.9231, 43.3763, 0.4018]","[-0.0, 0.0, 0.0]","[77.6961, 21.8774, 38.5399]","[-147.564, 42.892, -106.9634]","[0.0, 0.0, 10.3915]","[-31.9519, 4.9814, -3.1]","[7.125, -0.0, -0.0]","[-3.9274, -24.1162, -1.9844]"
2676,"[-8.101, 16.5441, 4.2238, 15.5625, 73.2198, 12.2502]","[0.0, 0.0, 0.0]","[-0.7841, -2.6857, -22.4814]","[11.6999, 18.2609, 65.0342]","[-0.0756, -11.7485, -7.1179]","[1.4632, -7.6448, -21.6402]","[0.0, 0.0, 0.0]","[-8.0649, 20.9594, -26.942]","[-12.395, -18.5527, 67.2354]","[-0.7068, 10.9027, -15.7597]","[-1.3278, 7.2972, -20.599]","[-6.9248, -1.2155, 18.4289]","[-0.6906, -2.4705, 6.794]","[3.6751, -1.1515, -2.7002]","[-13.2872, -12.1191, 0.7296]","[16.1393, -16.7063, 1.4453]","[6.2959, -8.3181, 2.8201]","[0.0, 0.0, 0.0]","[-89.6022, -23.0087, 65.8585]","[142.44, -46.556, -103.3546]","[-0.0, 0.0, -3.6097]","[16.3832, 12.9618, 3.7729]","[-7.125, 0.0, -0.0]","[-9.9417, 43.2488, 0.4342]","[0.0, 0.0, 0.0]","[77.749, 21.4194, 38.4615]","[-147.7174, 42.7713, -107.0677]","[0.0, 0.0, 10.5515]","[-31.9532, 4.8949, -3.0466]","[7.125, -0.0, -0.0]","[-3.935, -24.2175, -1.979]"
2677,"[-8.1639, 16.484, 4.2087, 15.6802, 72.923, 12.3635]","[0.0, 0.0, 0.0]","[-1.407, -2.6562, -21.5811]","[11.7361, 18.2769, 65.1499]","[-0.1201, -11.5115, -6.1915]","[1.4373, -7.5797, -21.4445]","[0.0, 0.0, 0.0]","[-7.6468, 20.7182, -26.8343]","[-13.007, -18.7847, 69.1474]","[-0.5057, 11.4076, -13.9897]","[-1.1546, 6.8223, -19.1899]","[-7.1078, -1.1019, 18.6321]","[-0.8413, -2.3626, 6.8887]","[3.6017, -1.0959, -2.7127]","[-13.1797, -12.1863, 0.8822]","[16.2355, -16.7938, 1.2084]","[6.3175, -8.3715, 2.7383]","[-0.0, -0.0, 0.0]","[-89.6616, -22.8009, 66.2416]","[142.5066, -46.5127, -103.4029]","[-0.0, 0.0, -3.5126]","[16.6864, 12.9706, 3.8491]","[-7.125, 0.0, -0.0]","[-9.6731, 43.2901, 0.4123]","[-0.0, -0.0, 0.0]","[77.946, 20.9308, 38.4763]","[-147.8785, 42.6438, -107.177]","[0.0, 0.0, 10.7833]","[-32.1718, 4.9295, -3.094]","[7.125, -0.0, -0.0]","[-4.0944, -24.1635, -2.0647]"
2678,"[-8.22, 16.412, 4.1932, 15.6365, 72.6781, 12.3714]","[0.0, 0.0, 0.0]","[-2.0125, -2.5522, -20.5135]","[11.6279, 18.2289, 64.8045]","[0.0501, -12.3701, -9.3385]","[2.3362, -9.5337, -27.4796]","[0.0, 0.0, 0.0]","[-7.1048, 20.4164, -26.5206]","[-13.4722, -18.9461, 70.5858]","[-0.3654, 11.588, -12.6117]","[-1.175, 6.8802, -19.361]","[-7.0716, -1.074, 18.72]","[-1.1054, -2.3291, 6.9476]","[3.2952, -1.0738, -2.7129]","[-12.893, -12.2528, 1.0421]","[16.3295, -16.8822, 1.0093]","[6.3127, -8.4241, 2.6513]","[-0.0, 0.0, 0.0]","[-89.4358, -22.6076, 66.4339]","[142.6425, -46.424, -103.5015]","[-0.0, 0.0, -3.6276]","[17.0348, 12.8332, 3.8932]","[-7.125, 0.0, -0.0]","[-9.3311, 43.1865, 0.4215]","[-0.0, 0.0, 0.0]","[78.3685, 20.2959, 38.6638]","[-148.0951, 42.4712, -107.3234]","[0.0, 0.0, 10.9284]","[-32.4346, 4.9282, -3.1247]","[7.125, -0.0, -0.0]","[-4.2892, -24.1484, -2.1649]"
2679,"[-8.2712, 16.331, 4.1717, 15.3957, 72.5603, 12.2765]","[0.0, 0.0, 0.0]","[-2.5382, -2.5694, -19.4789]","[11.4103, 18.1301, 64.1071]","[0.4495, -11.3058, -13.384]","[2.3825, -9.621, -27.758]","[0.0, 0.0, 0.0]","[-6.4485, 19.9634, -25.9921]","[-13.7733, -19.0438, 71.5111]","[-0.3794, 11.9518, -12.9125]","[-1.4978, 7.7306, -21.8989]","[-6.8322, -1.1452, 18.6973]","[-1.3558, -2.3846, 6.9775]","[2.9038, -1.0951, -2.6885]","[-12.6499, -12.3276, 1.2105]","[16.4317, -16.9789, 0.7814]","[6.3175, -8.4826, 2.5599]","[0.0, -0.0, 0.0]","[-89.2487, -22.3612, 66.608]","[142.7655, -46.3434, -103.5905]","[-0.0, 0.0, -3.699]","[16.5906, 12.7458, 3.7607]","[-7.125, 0.0, -0.0]","[-9.7078, 43.0503, 0.4718]","[0.0, -0.0, 0.0]","[78.6447, 19.623, 38.8916]","[-148.3059, 42.3019, -107.4655]","[0.0, 0.0, 10.7939]","[-32.5599, 5.295, -3.3724]","[7.125, -0.0, -0.0]","[-4.3518, -23.7078, -2.241]"
2680,"[-8.3211, 16.2456, 4.1437, 15.2431, 72.4995, 12.3485]","[0.0, 0.0, 0.0]","[-3.0609, -2.753, -18.6353]","[11.109, 17.988, 63.1349]","[0.9539, -9.7094, -17.7067]","[2.668, -10.1372, -29.4221]","[0.0, 0.0, 0.0]","[-5.8578, 19.2963, -25.3759]","[-13.9192, -19.0894, 71.9577]","[-0.5679, 12.541, -14.9927]","[-1.6384, 8.0683, -22.9218]","[-6.6244, -1.2022, 18.6468]","[-1.4709, -2.4245, 6.9734]","[2.6711, -1.1111, -2.6801]","[-12.5814, -12.4518, 1.2683]","[16.4898, -17.1328, 0.5547]","[6.3208, -8.5661, 2.5062]","[0.0, -0.0, 0.0]","[-89.4171, -22.1123, 66.9958]","[142.8305, -46.3006, -103.6375]","[-0.0, 0.0, -3.5142]","[16.307, 12.6323, 3.6608]","[-7.125, 0.0, -0.0]","[-9.9346, 42.905, 0.5191]","[0.0, -0.0, 0.0]","[78.6186, 18.894, 38.9468]","[-148.5256, 42.1242, -107.6131]","[0.0, 0.0, 10.7796]","[-32.8627, 5.5464, -3.5728]","[7.125, -0.0, -0.0]","[-4.5533, -23.3897, -2.3788]"
2681,"[-8.3701, 16.1578, 4.1194, 16.0617, 72.4403, 13.5285]","[0.0, 0.0, 0.0]","[-3.813, -3.0857, -18.1141]","[10.7548, 17.813, 61.9828]","[1.4176, -9.2251, -21.3517]","[2.5501, -9.9284, -28.7453]","[0.0, 0.0, 0.0]","[-5.7103, 18.3978, -24.9653]","[-13.9148, -19.088, 71.944]","[-1.1261, 10.2676, -19.2158]","[-2.0437, 8.9565, -25.6594]","[-6.7612, -1.2799, 18.5021]","[-1.5977, -2.5537, 6.8768]","[2.636, -1.1746, -2.6956]","[-12.6705, -12.5517, 1.2893]","[16.6151, -17.256, 0.3298]","[6.3666, -8.633, 2.4748]","[0.0, -0.0, 0.0]","[-89.6267, -21.8236, 67.2448]","[142.9414, -46.2274, -103.7176]","[-0.0, 0.0, -3.4319]","[16.3621, 12.6248, 3.6716]","[-7.125, 0.0, -0.0]","[-9.884, 42.9029, 0.5169]","[0.0, -0.0, 0.0]","[78.5748, 18.1957, 39.0477]","[-148.7169, 41.9681, -107.7413]","[0.0, 0.0, 10.8271]","[-32.9736, 5.5954, -3.6195]","[7.125, -0.0, -0.0]","[-4.6305, -23.3237, -2.4264]"
2682,"[-8.4173, 16.0762, 4.1129, 17.0531, 72.2749, 14.8956]","[0.0, 0.0, 0.0]","[-4.4436, -3.2379, -17.7805]","[10.4154, 17.6369, 60.8679]","[1.7275, -10.7965, -23.6604]","[2.1198, -9.1114, -26.1443]","[0.0, 0.0, 0.0]","[-5.5998, 17.8152, -24.4782]","[-13.7474, -19.0356, 71.4315]","[-1.7019, 7.274, -23.3868]","[-2.6025, 10.0219, -29.0476]","[-7.1168, -1.2956, 18.2895]","[-1.7694, -2.6339, 6.7878]","[2.6632, -1.2172, -2.661]","[-12.6507, -12.6555, 1.3462]","[16.8179, -17.3763, -0.0132]","[6.4265, -8.7019, 2.401]","[0.0, -0.0, 0.0]","[-89.7598, -21.5969, 67.482]","[143.0822, -46.134, -103.8192]","[-0.0, 0.0, -3.6262]","[16.1497, 13.0076, 3.7291]","[-7.125, 0.0, -0.0]","[-10.1607, 43.2705, 0.4385]","[0.0, -0.0, 0.0]","[78.7259, 17.5804, 39.1939]","[-148.8415, 41.8659, -107.8245]","[0.0, 0.0, 10.8574]","[-32.9005, 5.6849, -3.6667]","[7.125, -0.0, -0.0]","[-4.569, -23.2233, -2.4046]"
2683,"[-8.4632, 16.0042, 4.1126, 17.3058, 72.0464, 15.5657]","[0.0, 0.0, 0.0]","[-4.7173, -3.1737, -17.742]","[10.1775, 17.5085, 60.0801]","[1.9244, -12.325, -25.0956]","[1.5496, -7.857, -22.2805]","[0.0, 0.0, 0.0]","[-5.2597, 17.8865, -23.8458]","[-13.4407, -18.9355, 70.4889]","[-2.2528, 5.0118, -27.2799]","[-3.2278, 11.055, -32.4655]","[-7.3407, -1.2852, 17.9929]","[-1.8845, -2.6434, 6.7442]","[2.6591, -1.2283, -2.5449]","[-12.5975, -12.7779, 1.3177]","[17.0661, -17.5087, -0.4107]","[6.4894, -8.7743, 2.3291]","[-0.0, -0.0, 0.0]","[-89.9476, -21.479, 67.7697]","[143.1446, -46.0925, -103.8642]","[-0.0, 0.0, -3.8174]","[16.0392, 13.2938, 3.7821]","[-7.125, 0.0, -0.0]","[-10.3267, 43.5498, 0.3738]","[-0.0, -0.0, 0.0]","[78.8929, 17.0316, 39.3103]","[-148.9333, 41.7903, -107.8858]","[0.0, 0.0, 10.9646]","[-32.8345, 5.6517, -3.6363]","[7.125, -0.0, -0.0]","[-4.5234, -23.2673, -2.3758]"
2684,"[-8.5164, 15.9423, 4.1074, 17.5789, 71.903, 16.3735]","[0.0, 0.0, 0.0]","[-4.9147, -3.2226, -18.2633]","[10.0942, 17.4625, 59.8029]","[2.2949, -10.5933, -27.2491]","[1.8494, -8.545, -24.382]","[0.0, 0.0, 0.0]","[-5.0831, 18.2595, -23.4652]","[-13.0812, -18.8113, 69.3777]","[-2.7994, 4.4288, -30.6646]","[-3.0719, 10.8106, -31.6436]","[-7.5574, -1.3036, 17.7396]","[-1.9014, -2.6969, 6.6275]","[2.7661, -1.2593, -2.5205]","[-12.8464, -12.8814, 1.3098]","[17.4237, -17.629, -0.78]","[6.6287, -8.8414, 2.2987]","[0.0, -0.0, 0.0]","[-90.2592, -21.3444, 68.0017]","[143.1654, -46.0786, -103.8792]","[-0.0, 0.0, -3.8204]","[16.1417, 13.2587, 3.7977]","[-7.125, 0.0, -0.0]","[-10.2266, 43.5252, 0.3764]","[0.0, -0.0, 0.0]","[78.8714, 16.4316, 39.4823]","[-149.0384, 41.7035, -107.9557]","[0.0, 0.0, 11.1765]","[-32.7198, 5.3974, -3.4584]","[7.125, -0.0, -0.0]","[-4.4611, -23.5759, -2.3112]"
2685,"[-8.5801, 15.8811, 4.1029, 18.7012, 71.7526, 18.0864]","[0.0, 0.0, 0.0]","[-5.3284, -3.5372, -19.1824]","[10.1255, 17.4798, 59.9069]","[2.4968, -9.6806, -28.4347]","[1.9344, -8.7281, -24.9484]","[0.0, 0.0, 0.0]","[-5.4344, 18.6942, -23.5822]","[-12.8011, -18.7092, 68.5065]","[-3.2284, 4.3611, -33.0567]","[-3.0527, 10.7798, -31.5409]","[-8.0387, -1.3053, 17.5489]","[-1.9824, -2.7839, 6.442]","[2.9626, -1.3034, -2.5856]","[-13.1598, -12.969, 1.3822]","[17.9161, -17.7329, -1.21]","[6.8265, -8.9053, 2.2557]","[-0.0, -0.0, 0.0]","[-90.4854, -21.2599, 68.1816]","[143.2121, -46.0474, -103.9129]","[-0.0, 0.0, -3.9182]","[16.1365, 13.1456, 3.7647]","[-7.125, 0.0, -0.0]","[-10.2047, 43.4096, 0.405]","[-0.0, -0.0, 0.0]","[78.9421, 15.8168, 39.6034]","[-149.0931, 41.6582, -107.9921]","[0.0, 0.0, 11.3168]","[-32.9024, 5.6422, -3.6396]","[7.125, -0.0, -0.0]","[-4.5741, -23.2737, -2.402]"
2686,"[-8.6502, 15.8233, 4.1029, 20.4058, 71.3832, 20.4455]","[0.0, 0.0, 0.0]","[-5.9322, -3.883, -20.3673]","[10.2264, 17.5352, 60.2426]","[2.5682, -10.1376, -28.8504]","[1.7135, -8.2418, -23.4511]","[0.0, 0.0, 0.0]","[-6.3012, 19.5072, -24.2544]","[-12.6932, -18.6686, 68.1698]","[-3.4572, 3.3933, -34.453]","[-3.0265, 10.7378, -31.4008]","[-8.7585, -1.2234, 17.2921]","[-2.2035, -2.7978, 6.2324]","[3.1274, -1.3098, -2.6409]","[-13.2008, -13.1192, 1.4327]","[18.3296, -17.9061, -1.674]","[6.9552, -9.0045, 2.1861]","[0.0, 0.0, 0.0]","[-90.5508, -21.3184, 68.4475]","[143.2982, -45.9898, -103.9748]","[-0.0, 0.0, -4.1154]","[15.9513, 13.4482, 3.8031]","[-7.125, 0.0, -0.0]","[-10.4423, 43.6971, 0.3397]","[0.0, 0.0, 0.0]","[79.2384, 15.2395, 39.5772]","[-149.1128, 41.6418, -108.0052]","[0.0, 0.0, 11.2715]","[-33.0642, 5.9709, -3.8741]","[7.125, -0.0, -0.0]","[-4.6633, -22.8724, -2.4921]"
2687,"[-8.7194, 15.7856, 4.1085, 21.5069, 70.5207, 21.9701]","[0.0, 0.0, 0.0]","[-6.4545, -3.5333, -21.3229]","[10.3446, 17.5991, 60.634]","[2.5936, -10.7331, -29.0041]","[1.4703, -7.6626, -21.6939]","[0.0, 0.0, 0.0]","[-7.1811, 21.1333, -24.9349]","[-12.7219, -18.6794, 68.2595]","[-3.5479, 2.1303, -35.2033]","[-3.0095, 10.7105, -31.3096]","[-9.5907, -0.9504, 17.1758]","[-2.4449, -2.5816, 6.1126]","[3.2939, -1.2017, -2.6951]","[-13.1237, -13.2997, 1.5107]","[18.633, -18.0982, -2.2823]","[7.0398, -9.1191, 2.0521]","[0.0, -0.0, 0.0]","[-90.585, -21.4854, 68.7593]","[143.3572, -45.9502, -104.0172]","[-0.0, 0.0, -4.2411]","[15.7509, 13.6531, 3.8089]","[-7.125, 0.0, -0.0]","[-10.6719, 43.8829, 0.2978]","[0.0, -0.0, 0.0]","[79.6041, 14.8008, 39.6017]","[-149.1155, 41.6396, -108.007]","[0.0, 0.0, 11.108]","[-32.7583, 6.2507, -4.0073]","[7.125, -0.0, -0.0]","[-4.4148, -22.5659, -2.3896]"
2688,"[-8.7895, 15.7548, 4.1093, 21.9045, 69.6692, 22.5757]","[0.0, 0.0, 0.0]","[-6.8013, -3.0628, -22.0283]","[10.4699, 17.6658, 61.0478]","[2.6221, -10.1876, -29.1608]","[1.4872, -7.7045, -21.8202]","[0.0, 0.0, 0.0]","[-7.917, 22.8792, -25.5144]","[-12.8019, -18.7095, 68.5091]","[-3.6126, 2.4225, -35.466]","[-2.9091, 10.5464, -30.765]","[-10.1844, -0.7015, 17.2862]","[-2.6152, -2.373, 6.0713]","[3.409, -1.0939, -2.7971]","[-13.1303, -13.403, 1.5268]","[18.9521, -18.1804, -2.878]","[7.1476, -9.1764, 1.9248]","[-0.0, 0.0, 0.0]","[-90.6963, -21.7131, 68.9695]","[143.3468, -45.9572, -104.0098]","[-0.0, 0.0, -4.4564]","[15.6366, 13.5825, 3.7607]","[-7.125, 0.0, -0.0]","[-10.757, 43.7987, 0.3228]","[-0.0, 0.0, 0.0]","[79.7531, 14.5959, 39.6221]","[-148.9962, 41.7384, -107.9277]","[0.0, 0.0, 10.8246]","[-32.4607, 6.3903, -4.0497]","[7.125, -0.0, -0.0]","[-4.1856, -22.4253, -2.2783]"
2689,"[-8.8528, 15.7403, 4.1121, 21.2999, 68.7841, 22.1007]","[0.0, 0.0, 0.0]","[-6.8332, -2.3757, -22.5008]","[10.5785, 17.7226, 61.4051]","[2.6376, -9.6112, -29.2521]","[1.5279, -7.8043, -22.1213]","[0.0, 0.0, 0.0]","[-8.2901, 24.4946, -26.1161]","[-12.8744, -18.7363, 68.735]","[-3.6139, 3.2231, -35.2962]","[-2.7592, 10.2947, -29.9363]","[-10.4749, -0.4429, 17.4221]","[-2.718, -2.1039, 6.0646]","[3.4155, -0.9562, -2.8995]","[-13.275, -13.4478, 1.4869]","[19.3291, -18.2005, -3.3059]","[7.2885, -9.1959, 1.8653]","[-0.0, 0.0, 0.0]","[-90.7053, -21.9479, 69.0418]","[143.3727, -45.9398, -104.0283]","[-0.0, 0.0, -4.8115]","[15.7708, 13.6282, 3.8071]","[-7.125, 0.0, -0.0]","[-10.6479, 43.8599, 0.3032]","[-0.0, 0.0, 0.0]","[79.7244, 14.4955, 39.5086]","[-148.7268, 41.96, -107.7479]","[0.0, 0.0, 10.2418]","[-32.5563, 6.3738, -4.0542]","[7.125, -0.0, -0.0]","[-4.2567, -22.437, -2.316]"
2690,"[-8.9038, 15.746, 4.1088, 20.1791, 67.7029, 20.9583]","[0.0, 0.0, 0.0]","[-6.8035, -1.3989, -22.6435]","[10.6424, 17.7556, 61.6146]","[2.6594, -9.2868, -29.383]","[1.598, -7.973, -22.6322]","[0.0, 0.0, 0.0]","[-8.4611, 26.0834, -26.6283]","[-12.9143, -18.751, 68.8591]","[-3.5445, 3.3411, -34.916]","[-2.6837, 10.1645, -29.5109]","[-10.4456, -0.1655, 17.5665]","[-2.8855, -1.7584, 6.1004]","[3.1588, -0.7798, -2.9898]","[-13.4424, -13.5008, 1.4751]","[19.6909, -18.2496, -3.6043]","[7.4229, -9.2282, 1.8443]","[0.0, -0.0, 0.0]","[-90.5299, -22.1926, 69.0266]","[143.3758, -45.9377, -104.0306]","[-0.0, 0.0, -5.1791]","[15.8904, 13.7851, 3.8806]","[-7.125, 0.0, -0.0]","[-10.5793, 44.0322, 0.2557]","[0.0, -0.0, 0.0]","[79.9029, 14.3948, 39.6447]","[-148.3707, 42.2496, -107.5092]","[0.0, 0.0, 9.4334]","[-32.8418, 6.0889, -3.9168]","[7.125, -0.0, -0.0]","[-4.4902, -22.7502, -2.4116]"
